benefitInformation.pmBenefitCode,benefitInformation.benefitName,appliedDiscountProduct,product,pmProductId,legacyProductId,discountType,discountAmount,maxDiscountAmount,benefitType,benefitInformation.marketingKeyword
BA00000040,"FLO 무료(최대 7,900원)","[{'product': 'FLO 앤 데이터', 'pmProductId': 'PD00000059', 'legacyProductId': 'PR00000205'}, {'product': 'FLO 앤 데이터 플러스', 'pmProductId': 'PD00000060', 'legacyProductId': 'PR00000206'}]",0플랜 슈퍼히어로,PA00000039,NA00006401,정액할인,7900원,7900원,이용료 할인,"['이용권', 'Flo', '음악무료', '구.뮤직메이트', '노래', '뮤직', '음악', '플로', '음악어플', 'FLO앤데이터', '요금제할인', '플로할인', 'FLO앤데이터플러스', '요금제혜택', '취향', '플레이리스트', '뮤직앱', '음악앱']"
BA00000040,"FLO 무료(최대 7,900원)","[{'product': 'FLO 앤 데이터', 'pmProductId': 'PD00000059', 'legacyProductId': 'PR00000205'}, {'product': 'FLO 앤 데이터 플러스', 'pmProductId': 'PD00000060', 'legacyProductId': 'PR00000206'}]",(구)5GX프라임,PA00000041,NA00006404,정액할인,7900원,7900원,이용료 할인,"['이용권', 'Flo', '음악무료', '구.뮤직메이트', '노래', '뮤직', '음악', '플로', '음악어플', 'FLO앤데이터', '요금제할인', '플로할인', 'FLO앤데이터플러스', '요금제혜택', '취향', '플레이리스트', '뮤직앱', '음악앱']"
BA00000040,"FLO 무료(최대 7,900원)","[{'product': 'FLO 앤 데이터', 'pmProductId': 'PD00000059', 'legacyProductId': 'PR00000205'}, {'product': 'FLO 앤 데이터 플러스', 'pmProductId': 'PD00000060', 'legacyProductId': 'PR00000206'}]",T플랜 스페셜,PA00000047,NA00006538,정액할인,7900원,7900원,이용료 할인,"['이용권', 'Flo', '음악무료', '구.뮤직메이트', '노래', '뮤직', '음악', '플로', '음악어플', 'FLO앤데이터', '요금제할인', '플로할인', 'FLO앤데이터플러스', '요금제혜택', '취향', '플레이리스트', '뮤직앱', '음악앱']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",다이렉트5G 69(T 우주),PA00000010,NA00008100,정률할인,100%,9900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",5GX 플래티넘(T 우주),PA00000060,NA00007789,정률할인,100%,9900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",5GX 프라임플러스(T 우주),PA00000080,NA00007622,정률할인,100%,9900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0 청년 다이렉트 69(T 우주),PA00000090,NA00008154,정률할인,100%,9900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0 청년 99(T 우주),PA00000106,NA00008139,정률할인,100%,9900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",다이렉트5G 69(T 우주),PA00000010,NA00008100,정률할인,100%,12300원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",5GX 플래티넘(T 우주),PA00000060,NA00007789,정률할인,100%,12300원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",5GX 프라임플러스(T 우주),PA00000080,NA00007622,정률할인,100%,12300원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",0 청년 다이렉트 69(T 우주),PA00000090,NA00008154,정률할인,100%,12300원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",0 청년 99(T 우주),PA00000106,NA00008139,정률할인,100%,12300원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",다이렉트5G 69(T 우주),PA00000010,NA00008100,정률할인,100%,15900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",5GX 플래티넘(T 우주),PA00000060,NA00007789,정률할인,100%,15900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",5GX 프라임플러스(T 우주),PA00000080,NA00007622,정률할인,100%,15900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",0 청년 다이렉트 69(T 우주),PA00000090,NA00008154,정률할인,100%,15900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000041,Wavve 무료,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",0 청년 99(T 우주),PA00000106,NA00008139,정률할인,100%,15900원,이용료 할인,"['VOD', '본방', '이용권', '콘텐츠', '동영상', '다시보기', '실시간', '라이브', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,6930원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",다이렉트5G 62,PA00000012,NA00008104,정률할인,70%,11130원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,70%,11130원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",5GX 프라임,PA00000061,NA00007790,정률할인,70%,11130원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",0 청년 89,PA00000065,NA00008140,정률할인,70%,11130원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",0 청년 다이렉트 62,PA00000091,NA00008155,정률할인,70%,11130원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000042,Wavve 할인,"[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,70%,8610원,이용료 할인,"['웨이브', 'OTT', '실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', '동영상', '70%할인', '요금제혜택', '웨이브70%할인', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터플러스', 'wavve앤데이터', 'wave', 'wavve앤데이터프리미엄']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",T플랜 시니어 스페셜,PA00000016,NA00006797,정률할인,100%,9900원,이용료 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",(구)5GX프라임,PA00000041,NA00006404,정률할인,100%,9900원,이용료 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000043,"Wavve 무료(최대 9,900원)","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}, {'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}]",T플랜 스페셜,PA00000047,NA00006538,정률할인,100%,9900원,이용료 할인,"['이용권', '동영상', '다시보기', '웨이브', 'OTT', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wavve앤데이터', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스', 'wave할인', 'wave', '요금제혜택', '라이브', '실시간', 'VOD', '본방', '콘텐츠']"
BA00000045,Wavve 앤 데이터 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0플랜 라지,PA00000015,NA00006157,정률할인,100%,9900원,이용료 할인,"['실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', 'OTT', '동영상', '웨이브', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wave', 'wavve앤데이터', 'wavve앤데이터무료', 'wave무료', '요금제혜택']"
BA00000045,Wavve 앤 데이터 무료,"[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",0플랜 슈퍼히어로,PA00000039,NA00006401,정률할인,100%,9900원,이용료 할인,"['실시간', '본방', '라이브', '콘텐츠', 'VOD', '다시보기', '이용권', 'OTT', '동영상', '웨이브', '요금제할인', 'wavve', '웨이브할인', '콘텐츠할인', 'wave', 'wavve앤데이터', 'wavve앤데이터무료', 'wave무료', '요금제혜택']"
BA00000046,"T플랜 맥스, 5GX플래티넘 Wavve 무료","[{'product': 'Wavve 앤 데이터 프리미엄', 'pmProductId': 'PD00000062', 'legacyProductId': 'PR00000255'}, {'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}, {'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",T플랜 맥스,PA00000048,NA00006539,정률할인,100%,9900원,이용료 할인,"['OTT', '동영상', 'wavve', '웨이브', '라이브', '실시간', 'VOD', '본방', '이용권', '콘텐츠', '다시보기', 'wave', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료', '콘텐츠할인', '요금제할인', 'wavve앤데이터', '웨이브할인', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스']"
BA00000046,"T플랜 맥스, 5GX플래티넘 Wavve 무료","[{'product': 'Wavve 앤 데이터', 'pmProductId': 'PD00000054', 'legacyProductId': 'PR00000208'}]",(구)5GX플래티넘,PA00000042,NA00006405,정률할인,100%,9900원,이용료 할인,"['OTT', '동영상', 'wavve', '웨이브', '라이브', '실시간', 'VOD', '본방', '이용권', '콘텐츠', '다시보기', 'wave', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료', '콘텐츠할인', '요금제할인', 'wavve앤데이터', '웨이브할인', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스']"
BA00000046,"T플랜 맥스, 5GX플래티넘 Wavve 무료","[{'product': 'Wavve 앤 데이터 플러스', 'pmProductId': 'PD00000061', 'legacyProductId': 'PR00000210'}]",(구)5GX플래티넘,PA00000042,NA00006405,정률할인,100%,12300원,이용료 할인,"['OTT', '동영상', 'wavve', '웨이브', '라이브', '실시간', 'VOD', '본방', '이용권', '콘텐츠', '다시보기', 'wave', 'wavve무료', 'wave무료', '요금제혜택', '웨이브무료', '콘텐츠할인', '요금제할인', 'wavve앤데이터', '웨이브할인', 'wavve앤데이터프리미엄', 'wavve앤데이터플러스']"
